UserId;OwnerUserId;NbrOfComments
28344;20492;4
27432;12363;4
16853;77;2
28328;14372;2
381;14372;2
23305;14372;2
23120;16590;2
28367;28367;4
15412;28367;4
28384;14372;2
924;23120;12
9123;14372;2
27506;27426;2
23120;23120;8
10462;25800;2
12384;77;2
28384;19014;2
28453;23144;2
23144;23144;3
13891;28446;2
8560;9053;2
9123;924;4
6514;924;4
21608;28475;2
28475;28475;2
21608;27231;2
28454;2614;2
26394;13056;2
21024;21319;2
836;28482;2
8005;18315;2
19014;19014;2
10620;201;2
23305;26019;4
25157;28344;2
20492;28344;2
16812;816;2
12384;28502;2
2576;27421;2
26394;28521;2
21;21608;4
28437;28437;4
471;28437;4
20800;23305;6
23305;28544;4
6514;17290;2
15412;20800;2
16235;16284;2
23305;9123;2
28544;17640;2
924;17290;4
9123;17290;2
28449;836;2
12202;17290;10
554;11097;2
9123;15664;6
5211;700;2
836;5211;7
5211;836;4
16853;28450;2
19161;28598;2
12384;28598;2
15464;28628;4
28628;28628;35
28626;588;2
17819;28628;2
27250;12861;2
27250;12206;2
836;16162;3
16162;16162;3
13736;28628;2
836;8560;2
26724;18692;2
18129;26243;4
28628;28665;2
836;27231;2
28665;28665;2
836;27579;2
836;21608;4
27928;2647;2
2647;7720;4
28628;19065;6
7812;28628;2
11097;28669;2
27231;27231;2
471;15613;2
28714;14372;2
9123;27231;2
28714;16853;2
28628;21560;2
19065;28628;4
28665;12384;2
10024;14675;2
843;21560;3
8237;514;2
23120;924;6
26243;23480;4
28726;15685;4
27838;27838;2
27838;836;2
15613;26243;2
28628;28746;2
19014;21560;2
28746;28746;2
8820;28746;2
28522;21608;4
23480;23480;6
28628;27641;2
15685;15685;6
15412;25115;2
8005;28599;2
28599;28599;2
28761;12985;2
28756;20600;2
28732;27704;2
9123;21254;4
21254;28628;2
21254;9123;4
24996;23480;2
28628;9123;2
28628;28802;4
28802;28802;8
676;9123;3
381;28802;4
381;28815;2
28815;28815;10
8820;28815;4
8820;27250;4
19161;21254;2
8752;28834;4
21;10024;2
28599;8005;2
381;23614;3
836;28868;4
20492;28881;2
28868;28868;6
14125;18416;2
836;18416;3
9123;21560;2
381;28883;4
28883;28883;2
27854;860;6
860;860;5
381;25223;2
28628;27347;5
11097;28941;2
28628;28937;2
14904;28937;2
381;28937;4
28020;17518;2
27250;23305;2
28628;26050;2
28628;20308;2
20308;20308;2
27231;9123;14
28941;19161;2
28883;26243;2
26243;28938;2
28986;836;4
23480;28966;2
28887;26709;4
28938;28938;2
7848;13232;2
15527;28980;2
28350;25157;4
381;27347;2
25984;14675;2
471;28628;2
836;9053;2
28881;28881;2
28986;18626;8
26522;29026;16
29026;29026;6
26709;26709;2
843;29025;2
843;28628;3
28581;20492;2
10884;2961;2
12384;3299;6
3299;3299;8
836;3299;4
26243;26522;4
26522;26522;8
26522;26243;16
924;28809;4
27250;26800;4
27250;28864;4
9123;28628;2
23305;28628;2
11097;29083;2
836;14310;2
14310;14310;7
12384;29104;4
29090;28628;2
29104;29104;2
28809;28809;2
28887;29073;2
16853;28628;3
29077;10902;2
381;29112;2
28864;28864;2
26800;29083;2
381;426;2
28628;24885;2
471;426;2
29090;29086;2
29086;29086;2
8005;29138;2
17208;426;2
17208;29137;2
27534;18665;2
18665;18665;2
18665;13727;6
28628;27962;2
27962;28628;2
21;29082;2
29082;29082;2
28628;29169;2
21024;29083;2
12378;19255;2
29180;26425;2
28982;28628;2
14310;27616;2
29202;12345;2
9123;12345;2
21767;28628;2
29208;25429;2
836;28628;4
836;21767;2
13727;8820;2
28628;29217;8
12345;13727;14
17959;8820;2
24895;21;2
24996;8820;2
108;29234;2
12384;29236;2
29236;29236;6
29238;29236;2
836;29240;4
29169;15711;4
27347;27347;2
25157;29236;4
27250;29236;2
9123;13727;2
924;29257;2
15711;15711;2
29268;11097;2
676;10094;2
29234;29234;2
29242;29240;2
29128;17208;2
14703;9123;2
8005;12345;4
28628;7812;2
19241;26562;4
7812;9123;2
836;29297;2
8878;29265;2
29286;9123;2
676;29286;2
676;29297;2
17208;90;2
17208;29298;2
18692;7848;2
29137;26394;4
29297;29297;5
29302;28628;2
27250;29083;5
471;29302;2
9123;29204;2
29169;28628;9
14125;9801;2
381;29353;5
28628;29204;2
29204;29204;3
29353;24593;2
29353;29353;2
836;29350;4
836;29365;4
9123;29350;4
29365;29365;6
32230;30363;2
32230;33188;6
30363;30363;4
33188;33188;6
30928;33150;2
33150;30928;2
29284;27551;2
924;6514;2
14904;12515;3
14657;14675;2
28291;28291;4
30928;33306;6
33306;33306;6
33306;14675;6
29575;15064;2
20407;924;6
30335;12515;2
23305;15064;4
18843;30363;2
33338;28628;2
31810;33333;2
1151;14904;4
33354;6648;2
23305;33349;2
32266;2932;2
381;33340;2
381;26686;2
381;33352;4
26686;26686;2
13727;33245;4
33272;836;2
381;33382;2
33352;33352;4
33340;2932;4
33340;33340;2
30962;108;2
33245;33245;4
33020;26899;2
33386;836;2
32177;33020;2
33392;836;2
33202;12515;6
14675;32989;4
23679;2932;2
33118;33353;2
9712;10135;2
23679;12515;2
33382;26899;2
33020;11007;2
381;26105;2
15064;15064;3
15064;32164;2
836;26105;2
33393;26899;4
33393;12515;4
33393;33393;3
33432;14675;2
33188;26899;2
30335;1289;6
1289;1289;4
14560;33404;4
381;33404;2
16853;13023;2
33202;26444;4
33404;33404;3
26444;26444;6
31245;33281;2
33362;33390;4
33390;33390;2
33485;9814;2
33476;23305;4
836;21319;2
21319;836;2
33504;984;2
2454;29735;2
33495;33447;2
1256;303;2
13727;31736;2
33011;27114;6
33532;358;2
12515;33202;2
5055;33530;2
358;358;2
33509;8878;4
33570;17250;2
381;29182;2
23305;33587;4
33587;33587;4
381;33386;2
16050;16050;4
30928;33609;2
836;19046;2
381;33613;4
19161;33614;2
33613;33613;2
33618;33614;2
836;33613;2
19161;33603;2
23305;33603;6
26788;33614;2
;33353;2
33614;32440;2
33614;33603;2
836;33377;8
462;10327;2
33377;33377;4
17696;33614;2
33642;30212;4
32686;32429;2
32230;;2
32429;32429;3
8501;8704;2
381;31457;2
381;33686;2
33377;836;4
26562;33386;2
31457;31457;7
381;21560;8
33614;33614;2
33603;33603;24
33714;8065;2
31457;25454;4
33685;12515;4
16853;8370;2
16853;31736;2
8560;33386;2
381;33272;2
23305;33272;2
29587;14675;2
33272;33272;2
33772;26019;4
21503;33713;2
8752;32763;4
836;33784;2
33646;32763;2
33784;33784;2
33447;33447;2
33814;32757;2
33807;33812;2
25454;25454;2
381;413;2
381;33828;2
836;33831;2
33807;33807;8
33831;33831;2
15955;16915;4
381;26687;2
32686;33838;2
18372;13023;2
381;33868;2
29353;33868;2
19161;33868;2
19161;20517;2
6391;6391;6
381;33844;2
381;17305;4
33838;33838;16
33838;33878;2
33838;33781;2
381;33884;2
381;33838;24
16915;16915;3
19161;32989;2
19161;33198;2
33202;33685;2
33685;33685;2
33198;33198;7
23305;33905;2
17305;17305;6
17305;24593;2
8560;26163;8
381;33701;2
14588;3613;2
23380;77;2
30928;33947;2
33947;33947;2
381;33926;2
33966;33966;2
23305;33198;4
381;33948;2
381;26444;2
381;33947;2
381;33986;2
33986;33986;4
32906;33603;4
381;33954;2
12206;30212;2
34009;16680;2
6648;26444;2
358;34002;2
23305;31093;2
19161;33993;2
34002;34002;2
33970;8041;4
33993;33993;2
836;31012;6
34052;30212;4
34033;25935;2
8005;7982;2
33920;7982;2
21;26163;2
381;34037;8
34037;34037;4
381;10899;2
381;33231;4
33231;33231;2
381;34042;4
381;34063;2
34042;34042;4
31434;34063;2
33948;836;6
836;20618;11
34099;15847;2
381;18818;2
21198;18818;2
15847;15847;3
836;27526;2
27526;27526;2
27526;33540;4
31434;33540;2
381;27540;2
381;34116;2
20618;31736;2
34063;34063;2
924;33838;4
21608;34127;2
381;34106;2
381;34127;2
34127;34127;2
836;29428;2
34147;19220;2
381;34153;2
34042;836;10
34165;34110;2
34037;31046;2
34037;1330;2
24077;34165;6
24412;24412;2
34165;34165;6
17036;32130;2
17036;34165;2
34110;34110;3
836;33716;7
29217;33301;6
381;20766;5
34198;25504;2
34201;14588;2
33716;33716;9
33838;21608;2
20766;20766;3
14904;836;5
27526;836;2
32686;34160;2
33301;33301;4
28671;843;2
21;34227;2
381;34227;2
16680;16680;4
33838;8370;9
26127;17539;2
26127;33716;2
836;8432;3
32402;33777;8
33603;34267;6
30212;34269;2
33777;33777;2
34267;34267;4
32402;34269;2
381;33777;2
381;10671;2
381;34284;2
34284;34284;6
24000;34284;2
836;34037;2
33603;34284;2
8045;33777;2
381;8370;3
33777;28523;2
34270;33603;2
34037;836;8
24000;836;2
32402;33603;4
381;33603;2
23305;34177;2
381;34315;2
381;23644;2
836;30835;2
836;34322;14
34322;34322;13
381;17271;2
34333;17271;2
34322;836;9
8560;30835;4
23731;6648;5
24000;378;2
33716;836;6
378;378;3
26961;16024;4
16370;8820;6
2968;4668;2
2968;7980;2
4668;4668;5
27250;8820;2
13100;16922;2
8370;35399;2
70066;50146;2
70066;69646;2
70066;71828;2
71828;71828;2
71828;70066;2
34269;71316;2
69646;69646;8
57233;57233;4
71648;28328;2
66987;71219;2
31599;52291;2
67328;59437;2
71581;67328;2
28175;71890;2
69471;52291;2
55122;32024;2
32024;32024;2
32024;52291;2
55122;69471;2
55122;6396;2
69471;69471;3
69471;71903;6
71903;71903;8
59437;59437;4
71218;65699;8
1156;68089;2
71218;66117;4
70637;24968;3
66117;66117;14
71918;71918;4
71809;924;2
69646;15828;4
44456;71581;4
64356;924;2
71822;71822;2
50146;71218;2
52089;71923;2
1156;52291;2
1156;66974;2
40515;52291;2
70066;66974;2
64138;71218;4
68089;52089;2
71231;67366;2
34269;71823;2
71823;71823;2
836;52291;2
31599;201;2
836;71974;4
53812;61884;2
67328;71677;2
27983;71964;2
31608;54252;4
54252;54252;5
63906;71981;2
53479;71981;4
42522;45506;4
71966;25766;2
45506;45506;9
69089;53127;2
61445;71979;2
71979;71979;2
57233;45506;2
67200;45506;4
57233;67328;6
55122;71964;2
59437;67328;2
42044;71960;2
50039;50039;7
47279;18637;2
55122;71907;2
71907;71218;4
10814;71981;2
67328;71218;4
23305;31434;6
34269;72013;2
10814;71949;2
34269;72008;4
72017;31599;2
59916;21596;2
45506;72013;2
59916;70158;2
59916;38145;2
59916;37539;2
71964;45374;2
72013;72013;6
71964;71964;4
59916;59758;2
59916;57613;2
71218;72024;2
30613;10232;2
27142;14200;2
52291;73042;4
73042;73042;2
56922;71633;4
56922;30653;4
30653;30653;2
56922;72022;2
72022;72022;2
72008;72008;4
73031;67328;2
52291;73052;2
45374;57691;2
69089;53352;2
73052;73052;2
34269;63767;4
63767;63767;5
38492;52291;2
52291;73056;2
42044;71633;2
71218;73062;2
2532;14487;2
71218;59004;2
71218;72022;2
65699;65699;8
68326;50406;2
71218;73069;2
61846;65908;2
67366;67366;7
73062;53479;2
42044;70158;2
42044;71677;2
71357;71218;2
21960;71218;2
70546;201;6
10814;59004;4
54835;71218;4
68023;73101;2
73104;64596;4
73069;73069;2
32697;68792;2
73042;71581;2
57691;57691;4
44456;57691;2
68792;68792;4
57691;70688;4
70688;70688;4
63327;49603;2
6550;63327;2
64596;73080;2
29575;73125;4
55122;201;3
51969;73127;4
71218;201;2
51969;62920;2
67328;18693;2
69822;71218;2
1330;71677;2
69822;37184;6
20971;73146;2
9091;44139;4
45264;73150;2
73150;73150;12
73150;45264;2
73150;42044;2
70066;73147;4
73170;31599;2
55122;45264;5
65908;45264;2
73080;73080;2
49278;50534;2
924;66626;2
66626;31086;2
45264;17539;2
201;71218;2
201;73156;2
66117;50866;2
50866;50866;2
69963;71218;2
73125;71375;2
97;73164;2
73125;73125;2
73127;73127;4
73127;71218;6
42044;73150;4
58822;61728;2
61728;61728;2
73232;70688;2
73224;924;4
73224;42044;2
42044;42044;12
70274;71723;2
73228;64596;6
69670;73231;2
68023;73231;2
68023;60035;2
45506;73227;2
73227;73227;2
73227;69527;2
73259;24162;2
71218;69826;2
62749;42044;2
71581;44299;2
71218;18139;2
18139;18139;3
42044;70546;2
52300;53648;2
70546;70546;2
45264;69826;2
68023;69826;2
29575;71218;5
71218;73267;2
73267;73267;2
71723;71723;2
73267;71218;2
71218;57898;2
66117;57898;2
73274;70402;2
68023;73269;2
57898;57898;4
73269;73269;2
924;73267;2
23305;73300;4
65027;71218;2
73300;73300;4
53648;71218;2
73147;73147;4
69527;73316;2
73316;73316;4
71301;55122;2
71218;73323;6
71301;71218;2
56903;38892;4
50833;73323;2
50866;62073;2
50866;73035;2
7916;12384;2
7916;71218;2
50833;58199;2
62073;62073;2
58199;58199;2
73323;73323;8
45264;68182;2
29353;64041;4
67777;73134;2
20971;64041;6
68182;68182;2
64041;64041;10
42044;73338;2
71219;62920;4
73361;50013;2
73370;71587;4
35644;65305;6
35644;66117;6
66387;52291;2
57019;71218;2
71677;71677;2
73316;69527;2
71231;24119;2
64596;73365;2
24119;73364;2
924;64041;4
73183;28175;2
64981;68023;2
65305;65305;4
67328;73376;2
35644;69212;2
65305;54075;2
57429;71218;6
71725;71725;2
42044;69212;2
71765;69109;2
71218;73399;4
73399;73399;4
68023;73407;2
68023;73409;2
64760;71218;2
73365;73365;6
71218;73428;2
71231;71218;2
65153;71218;2
35644;73423;2
35644;71231;2
73428;73428;2
73428;71218;2
47615;47279;2
67240;73365;2
67240;71218;4
45374;71218;2
19212;52291;4
73440;21825;2
10814;73401;2
71861;71218;2
69109;69109;2
27983;73457;2
47279;47279;2
73457;73457;2
42044;64870;2
73457;42044;2
64870;64870;5
64870;42044;14
73466;58384;2
23305;73465;2
73465;73465;4
47279;67328;8
71892;73472;6
73472;73472;4
16446;30173;2
73471;73475;10
10814;69942;2
69942;69942;2
73475;73475;8
69527;59087;4
59087;59087;10
73399;71218;2
836;30613;6
64985;24662;2
73400;45264;8
53083;15064;2
24662;24662;4
35644;73509;4
35644;65323;2
73509;73509;4
73471;201;4
67361;52291;3
71797;73501;2
73501;73501;2
24858;35679;2
;71033;2
51029;73365;4
10814;46360;2
10814;12345;2
67328;67161;2
67328;16218;2
67328;59630;2
55122;66117;4
59630;59630;2
61185;61185;2
42044;45603;2
67328;38892;3
31086;50406;2
3314;71219;2
;64985;2
42044;50406;2
73584;67328;2
69471;23305;2
71425;71219;6
73585;67328;2
73593;20544;2
45264;71231;2
71219;50406;8
71231;71231;3
68023;56922;2
68023;69865;2
58261;29587;2
50406;42044;2
50406;56922;3
29587;73611;2
73611;73611;8
29587;73614;2
63871;73446;2
67203;71231;2
69527;73611;2
50406;50146;3
71538;71006;2
56922;56922;19
69865;69865;2
12345;63871;2
73632;33499;2
73566;54944;2
73622;45264;2
73566;67328;2
29587;71006;2
16928;67328;2
33499;33499;3
21;73641;2
71538;52291;2
1279;1279;35
1279;1097;4
1367;974;2
974;1367;4
1006;1097;2
1367;1367;10
1301;1279;2
869;1301;2
1279;199;2
1367;645;2
322;1097;2
1315;1301;2
1301;574;2
375;1386;2
906;548;2
906;1301;2
548;984;2
322;1314;2
1273;1399;4
1399;1399;5
1237;836;2
684;1386;2
989;684;6
979;434;2
2460;1314;2
1367;728;2
1367;1306;2
1367;375;2
802;2485;2
2485;2485;2
802;1350;2
1350;1350;2
2458;21;2
791;609;2
21;2452;2
1047;1011;2
941;2452;2
1387;984;6
2532;1315;6
1315;1315;4
322;2489;2
131;159;4
1387;;16
964;;2
1279;154;2
989;325;2
21;941;4
21;2507;2
325;325;10
322;895;4
2587;802;2
122;2489;4
2604;941;2
1279;2614;4
21;2614;2
921;375;2
2614;2614;4
869;375;2
684;2648;4
895;895;2
2604;381;7
2532;548;2
921;381;2
21;921;2
471;2643;4
2661;2513;2
984;192;2
2643;548;2
2643;2643;2
2513;2513;2
684;2433;2
2513;548;2
1163;906;2
869;906;2
836;1163;2
95;178;2
989;471;4
95;95;6
1279;381;4
322;95;4
553;1117;2
548;325;4
471;1314;2
471;1192;2
2532;366;2
1192;325;2
2575;2702;2
2711;548;10
156;2604;2
471;2711;4
471;941;2
2711;2711;4
2724;2604;2
381;974;2
2702;2702;2
2702;325;2
2604;2604;2
1131;381;2
2668;2726;2
924;2653;2
1279;2744;2
381;2744;2
1241;2744;2
366;366;4
2511;548;2
471;802;2
;95;2
62;366;2
2452;95;2
737;1279;2
802;988;2
1279;2781;4
2781;2781;4
869;381;6
883;1279;4
2790;684;4
2781;1241;4
1241;1241;7
2507;684;2
471;988;2
172;974;2
2781;1279;2
2802;2614;2
2666;2614;2
1156;2452;7
84;2809;2
381;95;2
;2809;4
62;2489;2
62;1117;2
1279;1151;2
2798;1279;2
471;2614;2
1156;192;2
1156;471;2
1156;2513;2
2452;;2
1156;84;2
2452;1156;2
2452;816;2
2507;2809;4
1156;2841;2
1156;2817;2
2452;802;2
2809;2809;2
906;1151;2
802;2452;2
1279;97;2
97;802;2
375;2854;2
2452;2853;3
2817;2817;2
676;1273;4
2861;2861;9
2661;2533;4
2854;2838;2
2854;802;2
802;802;3
802;2792;2
2792;2792;2
1156;2792;2
21;2850;2
21;2599;2
1192;2574;2
1094;2781;2
21;2511;2
21;192;2
2841;1156;2
375;2533;2
2878;1279;4
2854;2854;2
21;434;2
1279;979;2
2781;2913;2
84;979;2
2920;979;2
979;979;11
21;979;9
21;2923;2
2920;1279;6
548;2920;2
21;2949;2
2949;2949;2
1237;989;2
1237;1237;2
1156;1237;2
2958;2452;2
924;725;2
924;2841;2
21;2972;2
381;2916;2
1151;816;2
816;816;6
2978;2792;2
1193;1279;8
1279;793;4
793;793;2
1241;964;8
403;1279;2
2969;2972;4
2972;2972;2
1156;1156;15
1241;1237;2
1097;1384;2
2979;1279;2
21;2853;4
2853;2853;2
2830;816;2
1256;1237;2
471;867;2
471;725;2
725;725;2
2750;684;2
21;3030;2
471;2861;2
21;867;2
609;3030;2
1241;2513;2
21;3047;1
548;3054;1
1241;2452;2
21;3057;1
92;3044;1
609;3047;2
3047;3047;1
375;3070;1
471;2452;2
21;3097;1
1241;471;1
870;375;1
2668;3050;1
836;3097;1
375;870;1
1241;3054;1
1241;3097;1
684;3100;1
403;3050;2
1281;2916;1
3050;3050;2
21;3128;1
21;3050;2
1281;2668;2
2668;2668;1
21;3133;1
3133;3133;1
1281;924;2
1281;1281;4
471;3128;2
471;3133;1
3128;3152;1
3128;3128;1
2511;3181;1
3181;3181;1
2452;3128;1
1281;3178;1
21;2781;2
1279;3203;1
802;3211;1
1279;3213;1
3203;3203;1
3203;3213;1
609;1279;4
3215;1279;3
21;3232;1
21;3203;1
1256;3203;1
836;2487;1
2487;2487;1
3248;802;1
3178;3152;1
3232;3232;1
3232;819;3
3244;819;1
3244;3259;1
819;819;11
3279;3279;1
961;1256;1
95;3284;1
471;3283;2
3283;3283;1
92;3263;1
1279;36;2
3263;3263;1
1279;3284;2
3294;92;1
1138;97;1
609;97;1
3294;97;2
609;36;1
3284;3284;1
3321;1279;1
21;819;1
21;3279;1
471;3328;1
3328;3328;4
609;3336;1
3328;609;2
2853;3336;1
2853;3343;1
819;3054;1
1256;2648;1
3342;989;1
;3361;2
;1256;1
1256;1256;5
471;3343;1
3361;3361;1
3360;1256;1
381;3343;1
3378;3057;1
3283;1237;1
3054;819;2
3054;816;1
2785;819;1
836;3390;1
3409;3390;1
2853;3167;1
3167;3167;5
21;3433;1
92;3167;1
2474;3047;1
2853;1256;1
1279;3436;3
964;1279;2
1241;3400;1
322;3390;3
3436;3436;2
3436;979;1
3433;3433;3
1279;3433;1
3445;3284;1
924;3167;1
3400;3400;1
3410;890;1
438;8734;1
64760;59446;1
67474;38339;1
50833;67514;1
53812;67527;1
53812;9461;2
53479;65019;1
9461;9461;4
50833;67336;1
67428;35679;1
62114;;1
49590;67537;3
47270;47270;2
201;66759;1
67302;67302;1
23240;67527;1
67483;66539;1
66539;66539;1
66539;201;1
50833;45166;1
;62114;4
55122;50833;1
55122;62959;1
62114;62114;12
67483;23091;1
201;67561;1
67483;18401;1
60648;28175;1
67561;67561;1
23240;67514;1
55122;18401;1
67577;33499;1
53278;41000;1
65765;50833;1
67096;45264;1
42214;924;2
65559;38339;3
18401;18401;1
67633;67633;1
56442;61418;3
33020;58155;1
67483;67642;1
67642;67642;1
67642;201;1
67642;23240;3
23240;67602;1
67483;67641;2
67641;67641;1
67642;67483;2
67483;67483;7
44456;66386;3
52089;33279;1
67602;67602;1
67659;836;1
41000;41000;2
201;26617;1
33279;33279;4
201;67679;1
53812;61756;4
67679;67679;1
57834;53479;6
10882;67561;1
53479;53479;21
67483;67679;1
40908;40908;1
10640;52894;1
40044;60167;1
23240;65776;2
67724;30049;1
10640;67598;3
67598;67598;4
61756;50833;1
67644;38576;1
67671;29911;1
67710;51788;1
52291;67598;1
65447;52291;1
64302;201;1
65834;63871;1
201;67753;1
53994;67753;1
21;8820;1
2647;67483;1
21;64347;1
60167;60167;1
67743;23240;1
6550;12757;1
23305;67791;1
67791;67791;2
6550;10620;1
23305;66386;1
32669;1330;1
29169;66565;1
